Location,Country,Category,Visitors,Rating,Revenue,Accommodation_Available
sGpWfdncyb,Australia,Adventure,129340,4.88,359186.03,No
yGvmMeEuiG,Australia,Beach,87357,1.97,765843.84,No
LpmBZVriSe,Australia,Historical,8998,3.74,321913.7,Yes
kpwWXLrKkO,Egypt,Urban,953901,3.83,725770.05,Yes
MbcCcHMWDe,Egypt,Cultural,38872,1.75,614910.56,No
EPJWJSnjFK,France,Adventure,777548,4.13,337257.04,No
MAvGGCEDrm,India,Urban,104536,4.17,718881.68,No
aDMllVKIhs,Egypt,Historical,852116,1.33,723409.12,Yes
vpIuOkHxOK,USA,Nature,588665,2.96,220145.72,No
sGDLAzWMdr,USA,Beach,33551,2.91,154820.19,Yes
EEFExfmkKu,Australia,Historical,668844,3.92,91038.45,Yes
GYVFTlgkfv,Australia,Historical,343985,3.21,587550.81,Yes
LQomkdbKZw,China,Adventure,740353,2.79,948749.94,No
mugomOQvaI,China,Nature,610213,4.83,727648.91,No
MSuMvmHxbk,Brazil,Beach,926326,1.3,917199.61,No
zYeqzeVxpG,Egypt,Adventure,772021,3.58,385954.14,Yes
mUdJcbjzNw,Australia,Historical,338929,3.96,423027.88,No
FogtoqbwCp,India,Historical,786457,3.4,526468.63,No
lnKLuryIHf,Brazil,Historical,329837,1.12,803839.58,No
LwhKjUBtII,China,Adventure,532938,3.2,305102.42,Yes
buTrMZWZxM,Australia,Urban,72857,1.66,776002.42,Yes
tvaZMHTAPr,Egypt,Historical,923371,3.28,199507.86,No
evlneVIXDw,China,Beach,173379,4.72,862023.98,Yes
BgPSETzaUQ,Brazil,Cultural,499330,1.93,792382.32,No
OekPJGhLWm,Brazil,Urban,143741,3.3,509856.28,Yes
PZyuAVduyj,Egypt,Cultural,431484,2.44,521865.41,Yes
XOZJxKhrUz,India,Cultural,670918,4.9,657136.98,No
qpZMvuqriY,USA,Historical,171745,1.53,942130.79,Yes
apOdJWNGsp,China,Beach,733682,4.65,35320.62,Yes
OChzZFdMVc,USA,Beach,879488,1.17,926462.73,Yes
FpaZQSHunM,Brazil,Adventure,504141,2.17,333707.62,No
mmHioIqcHh,India,Beach,184047,3.81,669617.34,Yes
bzlEbUZykJ,France,Urban,229061,4.69,324048.88,No
CFHaECAfWK,USA,Adventure,166056,2.72,149934.02,Yes
BfPtuaGABT,Australia,Beach,233298,1.81,453910.65,Yes
jpYEPuRBxr,France,Historical,474328,4.55,998808.14,No
ffiNQIcoRC,India,Beach,31938,1.52,101179.27,No
vnyObMcbQY,USA,Nature,998356,4.55,53965.42,Yes
adMpdiRKhF,USA,Urban,470615,4.74,953802.04,Yes
cHzowgdIwo,Brazil,Nature,127543,4.84,942225.28,Yes
clORdBkeDn,Australia,Beach,44116,1.26,155356.56,Yes
ugIEAwAKCV,India,Beach,360577,4.68,581366.8,No
GGtIUHODRx,Brazil,Cultural,406641,4.07,707340.14,Yes
FYdzVzhUsF,Brazil,Urban,14813,2.1,425967.62,No
lptIRBiGTR,India,Adventure,611776,2.01,888640.25,No
RsVQtftSRx,Australia,Cultural,482242,3.31,900091.85,No
PlkaafiBZB,Egypt,Cultural,741135,4.6,728660.23,Yes
wQNHsIKJyC,China,Beach,103426,1.7,180156.9,Yes
fZCFdGfryC,Egypt,Urban,363659,2.47,849175.64,Yes
LHLWaZhKPv,Egypt,Urban,795726,4.12,432101.49,No
BjvDDXfIqB,Brazil,Historical,887693,1.9,931177.44,Yes
ZmUNlIUxaa,Egypt,Historical,620324,2.99,192249.45,No
sqUNMjCpaw,India,Adventure,475631,3.79,887441.61,No
PCNYJzeFeL,Australia,Beach,893116,4.13,123062.13,Yes
CISTzAKgav,China,Cultural,347838,2.15,931218.93,Yes
DyodGsKttA,Australia,Beach,19840,4.84,949040.24,No
PTJhfTTmdm,France,Adventure,316215,1.74,512661.27,Yes
RUHfPWfdpP,China,Urban,194790,3.98,812756.99,No
tNrLxVzeUU,USA,Nature,324351,1.93,20038.85,Yes
WjZhJUSfAP,Brazil,Adventure,945099,4.82,141175.43,No
sHtqUXBlnQ,Brazil,Adventure,542429,4.23,373238.3,No
roclPXVqHq,Egypt,Urban,70108,3.5,4827.09,Yes
hDHROLfiar,India,Nature,616401,3.69,90120.23,Yes
TdQAwjtjwa,Brazil,Urban,919372,2.74,896707.24,No
dhmFRuJHHv,France,Beach,256326,1.96,822938.42,No
ExZjSdJies,China,Beach,418455,1.24,90658.87,Yes
ORCbGhCraQ,China,Beach,78717,3.45,509525.5,Yes
BMoOklxPOk,India,Nature,413010,4.63,527268.85,Yes
HISOynrwoa,India,Historical,619914,2.74,44582.3,No
pmxulROXSG,India,Urban,887324,3.86,173126.42,Yes
NEwQckHInC,USA,Urban,808406,1.59,698514.55,No
RcDbzsWEto,France,Urban,447023,4.47,633611.35,Yes
agyfBVQPhs,India,Nature,871320,4.47,864635.34,No
YuTDeYGOJe,USA,Historical,191740,3.28,955780.98,No
IZPiHlWbwX,USA,Cultural,388691,2.14,89823.12,Yes
poxfojDmav,Egypt,Beach,336566,1.31,405667.85,No
jteHtCgwOF,India,Beach,518270,3.4,963108.47,Yes
zIlbARMNtv,Brazil,Cultural,998327,4.66,203004.77,No
tFSnrwujXB,India,Nature,49458,3.7,556160.92,No
GyfsykPxmd,India,Adventure,602249,2.61,803850.86,No
wPLHKLRuAy,China,Beach,711267,4.22,725487.3,Yes
IPjUDnTekg,Brazil,Beach,103645,4.35,911171.9,Yes
nbJCOinqyS,China,Adventure,967653,2.28,204427.0,Yes
RTkyQmtEuj,Australia,Urban,840536,3.36,916252.49,No
kJgexBtKCw,Australia,Nature,253812,1.25,872774.4,Yes
CxXOgvaJXV,USA,Adventure,349152,2.58,930791.47,Yes
fyMLELvyWM,Brazil,Beach,525799,4.17,557089.94,No
mszVLxtkhV,Brazil,Historical,48364,2.77,276765.86,No
tqAuPHeRUs,USA,Nature,86242,3.58,36958.63,Yes
wMQQPoFQCE,France,Nature,23354,4.71,914078.09,Yes
gjDgfVvCBz,China,Cultural,903645,1.33,406181.14,Yes
bLzQtuwClx,Egypt,Cultural,575515,4.97,642634.0,No
QZlZrpNsWz,Brazil,Urban,966387,1.62,205012.49,No
ijnVVGwjlz,France,Adventure,314995,2.96,654133.97,Yes
RkMHFBnzGU,Brazil,Nature,159086,2.25,866538.36,Yes
guKrfwDjQI,Brazil,Cultural,11259,2.61,830137.01,Yes
kmxlwGRdbN,USA,Cultural,942143,1.65,261111.1,No
oLxvggHLXZ,Egypt,Cultural,923243,2.86,956596.11,Yes
MGkAnYJUwK,Egypt,Urban,491873,1.14,332107.43,Yes
IlSsqvgbsN,Australia,Historical,243706,1.99,37654.86,No
UZdbObVeJg,Brazil,Historical,246014,4.32,321543.46,Yes
FVNzCvBHGA,Australia,Historical,964296,4.55,696923.48,Yes
NKEWwVuXiQ,France,Historical,552145,2.56,388132.11,No
gDmBIADXFC,China,Adventure,682496,3.29,891361.12,No
XOYBrbaWcj,Australia,Urban,914229,4.93,714398.39,No
eCWAOfNabb,Egypt,Cultural,779879,2.9,930374.85,Yes
RcOLehyXDN,France,Historical,281000,3.84,3201.21,No
FBsaloQIqW,India,Urban,904272,1.4,823075.49,Yes
SGfEqxsdVb,Brazil,Beach,871494,3.99,880869.07,Yes
atCYUHnpet,Egypt,Adventure,961140,3.3,941339.34,Yes
aiSlLjrfIy,France,Beach,680377,3.15,459679.24,Yes
RWHzhcQqLk,India,Adventure,254483,2.73,893741.84,No
KOANvvnXfQ,China,Cultural,635990,1.56,489393.76,Yes
UjPivDLzOd,Egypt,Historical,864441,4.51,305463.78,No
tWbgxqbAuH,India,Beach,115407,3.08,584764.83,No
sHeOmBSGbo,Egypt,Historical,926996,2.87,922268.7,No
SyDQYuGakl,China,Beach,307741,2.1,875291.41,No
kcdWFAkOef,Brazil,Urban,809437,4.18,121760.8,Yes
OUNlLRLylw,Australia,Adventure,277357,2.62,724258.96,Yes
sdQsOOskra,USA,Nature,105480,2.7,745339.34,Yes
uybFRRthmv,China,Historical,780171,4.05,231464.66,No
zbfueHqEql,Brazil,Nature,598276,4.87,116965.62,Yes
BiWlYjToLL,USA,Historical,721597,2.29,791343.59,Yes
yfysdhRcfO,Australia,Cultural,838047,1.78,546097.44,No
xHbHoggfkg,USA,Historical,401441,3.07,845416.53,Yes
rHntCJrOKE,India,Urban,965260,3.63,551938.13,No
OgaLbUVXbi,Egypt,Cultural,844059,2.02,198839.19,No
UkecOhsaKs,China,Nature,77100,1.4,737271.78,Yes
gDQJUOzgXV,France,Beach,462461,3.54,613861.46,Yes
qWAGtiekcx,Egypt,Beach,606893,4.45,345615.76,No
eszNGRHqfG,Brazil,Nature,707331,1.54,909326.37,Yes
dQeOHxZqoD,Brazil,Cultural,411464,3.03,319914.4,Yes
qGjctUsSvF,Brazil,Adventure,454602,1.88,316764.8,No
PtLnndAxAn,USA,Nature,279913,4.93,585844.8,No
DKdIRaRVpx,France,Beach,315738,2.64,180149.52,Yes
QIECmbpnmF,Brazil,Historical,39142,1.14,475839.16,No
MPfajFqKMj,China,Historical,591009,4.45,622981.97,No
jsRudYLSdu,India,Nature,491100,4.98,384369.7,No
BUNVUxDvEE,China,Cultural,58382,4.35,73880.42,No
AuWUpBjujS,India,Beach,401560,4.74,214466.09,Yes
TDbgMaMFqZ,Australia,Adventure,355347,4.09,89266.59,No
cLBXQwsTlE,France,Urban,448374,1.13,873845.73,Yes
FPTbMJBmbY,China,Urban,298097,1.56,193602.76,No
MUdkgginIr,Egypt,Adventure,367048,2.13,699546.61,No
cWjHwSeIij,China,Beach,837614,3.61,170141.37,No
ZXaTDAsVZS,Egypt,Nature,979778,3.74,859014.82,Yes
PqHiBkfXvN,China,Nature,557253,3.04,557025.58,No
jUItodwoQy,USA,Nature,729698,1.34,538894.04,No
ANMhqNzvEV,Australia,Adventure,989018,2.96,800169.38,No
UpEnKAZWOe,France,Nature,322480,4.58,372669.27,Yes
AEDaiPIYuj,Brazil,Cultural,370406,1.58,750677.47,Yes
EiqtkNrxzw,Australia,Urban,663744,4.68,144158.58,Yes
rVFLopDyrg,India,Nature,960287,2.1,650105.29,No
ToYuhSHSNT,China,Adventure,529821,3.2,12430.35,Yes
hzhZwiJJkY,Egypt,Beach,663153,1.23,58411.59,No
DXHgBirdVq,France,Urban,918980,2.51,400049.09,Yes
nhLtMTPihr,USA,Historical,864786,4.62,873815.48,No
vJlKmyttbK,USA,Urban,778973,2.46,660719.39,Yes
wavqejOWVx,France,Nature,45795,3.3,736186.16,Yes
PHXXyMIypX,Egypt,Cultural,187123,1.97,723270.38,No
mhIpdvKWKz,Brazil,Historical,382971,4.86,471862.83,Yes
wEKLPtmtea,Australia,Adventure,418168,1.38,411014.66,No
DhurahfRsy,Australia,Beach,512761,4.69,586855.42,No
yHVLejYgKb,India,Cultural,269585,2.73,843681.13,No
KmVmdWEROv,France,Beach,559510,4.9,217956.09,Yes
OUnGhpGcWL,Egypt,Historical,276983,3.9,227224.04,Yes
FxeTeMzylm,USA,Adventure,660836,3.45,604998.11,No
icOLAejdOw,Australia,Cultural,406770,4.03,919992.62,Yes
lIUYmVDsXo,China,Nature,600635,1.72,450570.98,No
sknLsvEGTn,Brazil,Cultural,815232,3.56,604874.29,No
HcPHMRUtPB,France,Urban,765066,3.17,307664.91,No
COnYSNwFpH,India,Adventure,805846,4.74,536090.51,No
vofvDgIKSU,Brazil,Urban,803734,1.09,732322.22,No
VnyszpgPGL,China,Adventure,653199,2.34,895197.2,No
aKTzilgNpO,India,Urban,460973,4.19,790225.07,Yes
YrxtqOOFrE,Brazil,Beach,84549,4.25,115291.34,No
bLvVIufWvX,USA,Nature,709116,4.51,883417.79,Yes
oskZKoecwg,USA,Beach,669811,4.36,978668.5,No
ugskzzTbRe,India,Urban,309783,2.29,76011.25,Yes
rHsrRVpPDQ,China,Beach,740808,2.24,745685.03,No
YbUYyDpiUE,India,Urban,383311,2.89,972492.75,Yes
VKKAnTRfjG,Egypt,Historical,772168,1.56,730122.29,Yes
oDqwlkYOpT,USA,Adventure,289449,2.28,59178.09,No
ZcGxUNzvdC,France,Beach,571917,2.16,194660.04,No
XztmgRjMux,Brazil,Historical,495403,2.17,906411.23,Yes
noSrqxoilU,China,Adventure,959828,3.04,280816.84,No
WBYgpzNegO,China,Adventure,748766,1.81,242729.77,Yes
VxrvHzaYtz,India,Urban,678456,2.63,495967.51,No
NxPusOqueD,India,Nature,194819,1.86,927334.44,No
ATjrOTCkJM,USA,Urban,223198,1.17,609711.82,No
eBmvERohon,China,Cultural,993510,2.88,922901.24,No
JaaCqJUpcW,Australia,Beach,802586,4.04,615519.05,Yes
KPdfFocUCe,Brazil,Urban,573141,1.26,80186.31,No
sOJqSAbygu,USA,Historical,455673,2.17,905531.06,Yes
BbRLhlfonl,Brazil,Urban,789188,1.7,221868.17,No
mIeCmbKdbN,China,Adventure,718016,3.17,356540.02,No
WMufMYcFsx,France,Urban,952731,2.29,836190.89,Yes
SkVuQKrLjc,China,Beach,293064,3.0,663603.83,Yes
NMvVHKsrRB,France,Urban,926331,2.54,48081.45,No
LhAbrnlscs,USA,Beach,597103,2.64,724437.86,Yes
oEhDKrHjAJ,France,Adventure,90499,4.56,165444.29,No
YTswTCCaxj,Australia,Beach,216914,2.25,882567.78,Yes
adFUJiRWFV,India,Nature,784430,2.03,445545.83,No
yyuVJFnsYp,USA,Urban,447522,3.52,176670.03,Yes
KiQXAEsOSk,India,Cultural,46900,4.16,201515.56,Yes
qWoFdwwJfz,China,Urban,981431,1.78,313887.12,No
OOCtjywuiZ,China,Urban,747326,2.59,516266.44,No
wdoqwgjKCU,Brazil,Beach,666820,3.16,327698.52,Yes
IyNKncrxVG,China,Nature,405986,2.1,993191.23,Yes
irUnTIJWJz,France,Cultural,170050,3.93,529059.48,Yes
WJJFVOkPhm,Egypt,Cultural,968511,3.63,300262.09,Yes
PddGeRLFGz,Australia,Cultural,122052,3.19,383256.19,Yes
NQFfkcGjpY,India,Historical,119330,2.49,126195.13,Yes
fijaiewCXk,India,Adventure,475929,3.11,830475.65,No
aEoQvvWMGm,Australia,Urban,454418,4.29,500532.96,No
dfHruEcdXx,China,Beach,850176,3.59,273696.12,No
hsFNMOnDgE,Brazil,Beach,914047,3.17,300934.35,Yes
vKKCQTEpia,China,Adventure,840375,4.96,729656.59,Yes
zPTqfZtnIv,USA,Historical,572105,3.83,877047.38,No
TUeohmOdYj,China,Cultural,801009,4.12,21286.02,No
BDZGscZxMC,USA,Adventure,321738,2.1,805103.71,Yes
IhRDtRqWVs,Egypt,Beach,320648,4.28,634123.18,No
noMTJrYipf,France,Historical,993515,2.39,653056.62,No
NajPbLXCCJ,Brazil,Urban,238733,1.41,333141.23,Yes
gXIhsvFmcq,China,Historical,545818,3.79,303893.83,Yes
RWZQfoPWcc,Brazil,Beach,82921,4.94,997778.41,Yes
ilvqtlniyN,China,Cultural,639941,3.37,260659.45,Yes
fVFnGZYOyl,Brazil,Cultural,108013,4.79,925418.18,No
UcbMvEMqZK,India,Nature,931276,1.1,529424.46,No
znrNZnOuyn,Brazil,Historical,302215,1.69,899770.8,No
xaVNnopFee,India,Cultural,361692,3.68,522182.73,No
pvWhPAFVwU,France,Beach,316987,4.82,852327.23,No
teLzQlqshh,India,Urban,7085,2.92,959891.56,No
BwLSPqYRoD,China,Historical,912426,2.57,436863.03,Yes
GdNBAhufPS,India,Adventure,217719,3.57,483427.75,No
IediItehMI,France,Adventure,286806,3.54,863853.12,Yes
nSQJudfyvP,France,Cultural,350597,3.08,94274.08,Yes
BGTGidqGXH,Brazil,Urban,951629,4.79,496396.35,No
HMXvLqyoSf,India,Urban,635619,2.32,862468.95,No
FXaEEQKpMv,India,Nature,736805,2.22,455174.13,Yes
TqpbDVlBeC,India,Urban,44691,4.86,503043.55,Yes
DEEuZbHzpd,Egypt,Adventure,621428,2.8,466280.78,Yes
WIxPaCVrbA,USA,Beach,464839,1.64,815586.28,No
cGbcgyFYFr,Egypt,Adventure,400050,1.21,373807.14,No
tZFGdyCXja,Brazil,Urban,672752,2.12,761376.91,Yes
cMEWIsVKHg,France,Urban,985553,2.61,926113.19,Yes
SZibbQOlUG,China,Historical,641440,2.87,137303.11,Yes
QJoCmVlaLI,Brazil,Nature,884375,1.2,658474.45,Yes
ixSDXwQSZD,France,Historical,900513,2.96,847481.3,No
gboYctIloq,Egypt,Nature,563839,4.88,115532.9,No
TfZVNtESoy,USA,Cultural,58304,1.09,361601.38,No
rvFlWzYpFt,France,Nature,558227,1.26,692899.59,Yes
gsribspvtW,USA,Historical,44553,3.66,731824.51,Yes
LmMrcRpMQr,Australia,Historical,422783,1.27,739858.95,Yes
xTqKuHskJE,France,Adventure,443098,3.99,515583.98,Yes
ldmwtmnJre,China,Cultural,933213,1.98,815930.48,No
VPJlEQDEnk,Brazil,Urban,142683,3.44,601303.05,Yes
kUpwUBfnxJ,Brazil,Cultural,973592,2.59,951758.33,Yes
vBTwDPBnPL,Egypt,Beach,343364,1.67,185851.29,No
IpEXrVMoQF,India,Urban,908520,2.58,873953.3,No
zuuZmqHWZc,Australia,Beach,863450,4.6,970366.36,Yes
WPJBQbeaDL,China,Adventure,115574,1.07,870838.96,Yes
gktFurGUvg,USA,Nature,222606,3.2,338953.34,No
NBkIAUcLTX,USA,Historical,572703,4.77,288061.07,No
IgQoluzhVP,USA,Nature,502787,2.28,668820.4,Yes
DWVNeOHebO,China,Cultural,54657,1.57,956950.01,No
sYXSGycPXp,Brazil,Nature,631939,3.12,395751.05,Yes
mqHaGYWSSJ,China,Beach,281946,1.31,692038.71,Yes
svrbolpAnC,China,Nature,713200,3.23,395638.13,Yes
IhLISWeXgp,Brazil,Historical,179697,1.81,381929.1,No
PVaFbtiPZP,France,Nature,347648,1.52,262995.28,Yes
pHBLrIakkG,India,Urban,707674,4.97,396629.8,Yes
zQtUTJMlKm,USA,Urban,620849,2.07,219189.65,Yes
uXpdtLVVNE,China,Nature,354131,1.82,539718.7,No
LEClkfbHdq,USA,Historical,908959,4.89,571777.67,Yes
EMcmXciLWW,Egypt,Nature,562761,1.46,854478.84,No
LSJsvesmWn,Egypt,Cultural,654281,3.62,803056.21,Yes
lcUjOadSGp,Australia,Nature,506764,1.39,998439.3,No
bktxsrfaEU,Egypt,Beach,240233,4.97,928700.66,No
nmUYsKPiyk,France,Adventure,730373,1.47,181432.28,No
xpIGaTrARR,USA,Adventure,386756,2.05,557347.57,Yes
uOEMwQBeul,France,Historical,923626,1.55,23509.11,Yes
KkSmByfsbK,India,Cultural,948213,3.37,326336.96,No
xkEejCAdlB,Brazil,Adventure,72159,4.64,467033.35,No
qrmJXpdYAp,France,Nature,687777,4.42,906490.37,No
YTwQiVGyGA,India,Adventure,680175,1.76,598589.59,Yes
knzDGmLCPO,Egypt,Historical,41246,2.08,183876.98,No
SBrxwHImYt,USA,Adventure,703459,3.6,384297.09,No
kkvxFrZlYG,Egypt,Urban,683345,1.2,431780.83,No
FlCicTCkWq,France,Beach,763192,4.83,894709.69,No
aTbmtCAXYs,India,Historical,677520,2.28,594347.79,No
LjfxDMeoII,India,Historical,227646,2.91,461741.84,Yes
xyRnJfZHNm,Brazil,Cultural,738790,3.04,986518.51,No
uzUKtRNDZz,USA,Historical,432716,4.77,125765.53,Yes
bzNxjFpEbm,Brazil,Nature,595108,2.73,426068.38,No
jLOCmxqiWN,USA,Beach,295925,2.51,158501.88,Yes
vcGMlcZrZc,Brazil,Urban,303429,4.21,993808.61,Yes
kqxomZNRSC,Brazil,Beach,949383,4.14,317283.92,Yes
VdYZiYuKIW,Australia,Adventure,557744,2.36,863913.23,No
tnzvqVHngR,USA,Nature,432935,1.69,197953.36,No
ulIsIdyJcq,USA,Urban,970882,3.05,284977.94,No
IgqsOGfcUE,India,Beach,770563,2.66,262768.38,No
tdjnFbrXmY,China,Beach,989298,3.83,218890.03,Yes
BeLhfrhKOI,France,Nature,442809,4.75,225956.93,Yes
LuFryUxjdH,Egypt,Beach,843829,1.06,573546.62,No
nFomLBIyJu,Australia,Adventure,955172,4.07,678921.42,No
PKMQSIClfn,France,Historical,178945,3.57,866777.1,Yes
oWWKLqxwFL,France,Cultural,181841,4.42,767408.98,Yes
gbUyqiftIq,USA,Nature,104914,4.84,969432.43,No
MWaTLaarVK,Egypt,Nature,176614,1.48,364681.53,Yes
NCaAidMiWm,India,Adventure,956360,1.39,612481.75,No
NriqxUJfsj,Egypt,Nature,246777,3.08,284066.04,Yes
OLHTvDgQQM,France,Cultural,651518,4.07,922314.09,Yes
rpciDMnmQv,Australia,Urban,614445,4.33,366277.11,No
dlucLravmi,India,Adventure,699678,3.99,242346.64,Yes
rLknnAtgMI,USA,Nature,888267,2.06,266522.88,No
hWTgFSMxIW,Australia,Historical,39939,4.78,45870.37,Yes
hPuzfOvbhW,India,Nature,41875,1.83,756565.49,No
jxvfhmekny,India,Historical,903982,4.59,937354.85,No
aWhMNgiOLI,India,Urban,479416,3.97,861546.79,Yes
FhfZVpikKA,India,Adventure,901311,2.27,342853.6,Yes
fDZKDKCMAQ,France,Beach,705775,4.38,91310.96,Yes
nmmQhHlQxv,USA,Historical,455306,3.73,523683.42,No
LVVVgPZgoR,USA,Historical,267295,4.63,459071.58,Yes
HYeorNbMve,India,Nature,476904,2.4,324232.97,Yes
EhYonkwNGG,Australia,Historical,824524,4.01,158223.54,Yes
ofHljrixAj,India,Adventure,959967,1.35,387658.39,No
CBNuuDSsut,Australia,Historical,803763,3.46,718288.04,Yes
pXBgWcPFQD,France,Adventure,590281,3.1,747648.55,Yes
PYotYKXyEi,Australia,Nature,546084,3.03,405593.27,Yes
mFLUfwhYAA,Australia,Nature,608422,2.72,550222.22,Yes
ygGhzLqDgD,India,Urban,647950,3.72,768469.92,Yes
QwIvPyUHkz,USA,Beach,581088,4.39,151376.3,Yes
oYvxXQaScl,France,Beach,756311,3.19,208520.57,Yes
OeIakhvTEo,Australia,Adventure,576236,1.98,79618.47,Yes
trWvrACSOc,France,Nature,155105,4.58,75380.26,Yes
hdhOoAmbQG,China,Beach,427991,2.62,359729.16,Yes
JDuULWkceh,Egypt,Adventure,374680,1.65,626414.82,Yes
XpmPKMdnKI,Brazil,Historical,191845,2.22,268960.99,Yes
esJZebcMiN,Egypt,Beach,482138,2.6,623163.12,No
WtdAkJyIUB,Australia,Beach,702107,1.89,2472.45,No
SjKhtlAabb,Australia,Beach,116739,4.09,149050.17,No
fDrVifQSwg,India,Cultural,417756,1.9,622839.08,No
iNQVNQHUvy,USA,Adventure,197299,1.12,770945.45,No
sjaCHerZgC,France,Nature,961798,3.5,549094.12,Yes
SJfTGKGubd,Egypt,Adventure,561527,3.63,241532.56,Yes
jlVoxJApFB,Brazil,Historical,63841,4.15,173317.72,No
igVkmSBveC,China,Nature,159775,1.9,735529.67,Yes
ihWdqtktBG,France,Nature,418737,1.32,537751.41,No
XuFrOhHDPZ,Egypt,Nature,575053,4.19,546920.08,Yes
REujBLZBTT,Egypt,Historical,336162,3.35,340682.59,Yes
iqMZVqsUnB,Australia,Adventure,791632,2.61,750677.97,No
nFzUqtLhpA,India,Urban,324176,4.49,850609.81,Yes
mvntNDgrUe,China,Historical,343315,1.89,728036.43,No
yRRVLdcVCO,India,Adventure,917937,4.45,495634.78,Yes
QljXSTcWXB,Australia,Urban,51271,3.32,180128.95,No
dXbWFOArZH,USA,Beach,388853,1.73,733743.83,Yes
IGJzDNJokX,China,Cultural,600078,1.54,671277.09,No
sBxIURtCpU,Egypt,Urban,743575,3.66,73722.32,No
FmjSTSqOYr,Egypt,Urban,808290,4.52,552515.84,Yes
asScMlvxuO,Australia,Urban,4983,3.61,697645.96,No
UhVYAbPJjv,China,Cultural,655121,4.03,992014.45,No
NaHNzRpaKH,Australia,Beach,364457,2.51,886627.0,Yes
mwQZhDgyGh,India,Historical,188974,2.31,212000.74,Yes
PUTRRqIEWv,Brazil,Nature,303372,1.62,886743.28,No
CCBfiBZPoD,Brazil,Nature,176064,4.67,161316.4,No
OKNVKFNIjS,Egypt,Beach,698993,1.62,918372.19,Yes
VRWPfxKNoW,India,Cultural,401544,3.5,193311.35,No
BnHlVGEMOh,India,Adventure,135409,3.5,717632.22,No
RqcFHoyGUe,China,Beach,398613,4.29,371662.75,Yes
MrzocnoGsN,Egypt,Historical,437610,2.1,497135.17,No
cTlhcDNQoE,Australia,Urban,312710,4.61,362522.93,Yes
ydNZrdVMXt,Australia,Urban,451695,3.08,917659.18,No
zNRIhzwMBo,Egypt,Urban,359986,4.44,239331.14,Yes
XoMDHVycjb,India,Adventure,126566,1.17,543946.26,Yes
qYKFKfbYuj,India,Cultural,513490,2.9,397097.77,No
wWdeUzAbjx,China,Urban,301163,1.08,51006.1,Yes
IyqdWSYBzw,India,Beach,965627,3.55,966025.28,No
LiRLJlNVED,Brazil,Adventure,557676,3.05,381816.58,No
rLVJjDgxmq,USA,Adventure,649167,1.15,364800.0,Yes
ReXmovomNc,China,Nature,291812,2.5,301873.01,Yes
fCfJLtOBQb,Egypt,Urban,443150,3.31,127019.54,No
sLcsikjTCK,India,Nature,523950,3.23,470834.15,Yes
SWzVUUfZOp,Australia,Beach,32680,4.28,833870.84,Yes
uRSAFlQbsQ,India,Urban,366911,3.98,206757.0,Yes
psxxDmJIMd,India,Nature,771636,1.36,924434.92,No
BNaXKJUbUX,India,Cultural,996337,2.48,974481.05,No
irNhZRZUGJ,Brazil,Adventure,379260,4.73,368861.03,No
FTvMJHHyYc,Brazil,Historical,611490,4.0,940153.35,Yes
UztNBCaFWq,China,Beach,847862,2.32,939343.71,Yes
KHAQYvflZM,Australia,Beach,897205,1.58,121736.29,Yes
LkWWpxtzII,Brazil,Nature,810719,1.66,98842.1,Yes
FRkKgdJhek,France,Cultural,759618,4.8,614626.32,Yes
AAbXtbnYmO,Australia,Urban,256174,4.67,461733.41,No
JOdtEZfIwY,USA,Adventure,163818,3.36,312281.2,No
EHRXizMeon,USA,Adventure,554256,2.88,758434.61,No
XrFIuYiMXc,Brazil,Nature,261177,3.99,532682.53,No
EmJGzlkhEQ,Egypt,Beach,911813,4.82,197418.97,No
DTBbkHfcVC,USA,Historical,433185,4.13,835225.77,No
VtsqgBmxoH,Brazil,Historical,496903,3.38,894825.14,Yes
EEiNyyxqiD,Australia,Beach,369905,3.32,869113.55,No
KLyLhLyYvZ,Egypt,Historical,168424,4.49,892700.72,No
pHxvYQWLZB,Egypt,Beach,39834,3.91,713677.65,No
MTjENQGvlt,China,Beach,833782,2.34,806977.2,No
JptPhGnhWk,France,Beach,910544,1.25,262333.66,No
WkyVagXlxu,France,Cultural,474294,1.88,764122.02,Yes
OiBrwdvXEd,Brazil,Cultural,120589,2.24,911921.36,No
vQVWUbvCFE,Egypt,Historical,309499,2.23,173324.21,No
oGWjACzUye,Egypt,Historical,362583,4.77,916998.19,No
cvmkNixknp,USA,Beach,865627,3.75,171978.12,Yes
chECDtykxA,Brazil,Beach,624726,1.18,506914.46,No
QPYxjDPYFl,France,Nature,821704,4.93,219900.2,No
wypYrlCoUD,Brazil,Nature,814798,4.61,532693.74,Yes
eDanOoJDWr,Egypt,Adventure,207711,2.54,430993.73,No
DybboXUaSZ,Egypt,Cultural,907361,4.85,538225.11,Yes
PmOMQvrjmL,Brazil,Beach,839609,3.46,851684.02,No
WzaWVLursO,Brazil,Historical,68312,1.89,903311.2,Yes
RTzYbooUNt,China,Adventure,129877,2.88,697793.87,Yes
TfvvJqYKPJ,France,Beach,333640,4.93,89038.86,No
ZiARaSuaaC,Australia,Cultural,981678,3.72,620687.25,Yes
OPhCgDpxhO,USA,Adventure,422451,1.32,571824.7,No
znjINbTkNf,Australia,Historical,522693,1.62,632633.72,Yes
WRDPRnLfOS,India,Urban,189696,2.52,777622.66,Yes
